Equation,Result,Gradient
2.7182818284590452353602874577612533554620209168985223427915722766440811158669243008186085696129846001154517695831306679436351993190554765638260641500682427530010943326240635549277637718669025456299010576024120625797324719221761258295842316404328398572420342622845087759225230566764763123550057280119641207513958093848082112117647824463138532296146375418355171691030884505040876528826492300551219834626373124231539144447213293264910697382439675968089462806566503159564304661962797070871931954990407312197658727639791165375968846181498171677178693854771824475206672931097648325934215826618712036141983788691780149375266109738266583373421599936913556063620578276104347694868515926477526383660213976910686722894038327301492158510210471846706455237590142778073674686491296707344449689619361934610103593417162188233064992760864229215942503088626434797471718213404579973387473428966062190719717836973230717934058020546217449009418487548828125 - 1.721567512383298469609510499166246928001320606424665569506996983028086584283910926341565143070559292827843532153281544380702630446733113791719740810293887726961421242387335942692973808388447529092907705006945560113346076019826457119157752290208595828932980445970328901320956473895647591200441519152661535772552528246280131168017151284249843369895656617794133863803462809859570406611928260572512626552371577637067800661629904685156049320029689801457586051371131796625229579873338993036516867666454973731886674469699111667077392322873691078864414546407126277193614683193909105840796718964386521993737824834115376763411797700342731332057155668735504150390625E-281,2.71828182845904523536028745776125335546202091689852234279157227664408111586692430081860856961298460011545176958313066794363519931905547656382606415006824275300109433262406355492776377186690254562990105760241206257973247192217612582958423164043283985724203426228450877592252305667645909667988189502726802564640414691552819800570053579061878325978435667599267805983967279907338205995437079473358916801883028611868658330680413191838813086097435338438507292122972057787254599090535063003712373989790727045956760819278753901469479865986048736325816609646397288278171081719776041740189496730414567833173557755749784342468411254012770177116421865505332097826346212354431548688112646638222892258965071968445237324255227223694891895300647132415693420579276198200863407871876450205778041922461732671631336822504544490007776236529777877613017904609070733291523273028205003014910347767666884082363062992968895381640237474130117334425449371337890625,1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022346739108696884020468096072634499522253061811376969033735159939785247216345434915100568812073930863060119362395886254912938233762132695556226844233640616602305301253781749927585131318106661984142669503683652487667948631150399055686025972019459241008221413660883564780556528844993195986274275601755431354872809054021155242711526770307833878657915778666005134619627706446022153045505844251046907964255171309550777513472619564356593873844534268156537099945720443383841869064170773299645578518706603683416707114264523572237460723296785747825355157139645845494473513235806173695647264878443905734926747233943743599950413070024115056228255817241286226827996265271128052962946035415037320998720325
2.71828182845904523536028745776125335546202091689852234279157227664408111586692430081860856961298460011545176958313066794363519931905547656382606415006824275300109433262406355492776377186690254562990105760241206257973247192217612582958423164043283985724203426228450877592252305667645909667988189502726802564640414691552819800570053579061878325978435667599267805983967279907338205995437079473358916801883028611868658330680413191838813086097435338438507292122972057787254599090535063003712373989790727045956760819278753901469479865986048736325816609646397288278171081719776041740189496730414567833173557755749784342468411254012770177116421865505332097826346212354431548688112646638222892258965071968445237324255227223694891895300647132415693420579276198200863407871876450205778041922461732671631336822504544490007776236529777877613017904609070733291523273028205003014910347767666884082363062992968895381640237474130117334425449371337890625 - 8.607837561916492348047552495831234640006603032123327847534984915140432921419554631707825715352796464139217660766407721903513152233665568958598704051469438634807106211936679713464869041942237645464538525034727800566730380099132285595788761451042979144664902229851644506604782369478237956002207595763307678862762641231400655840085756421249216849478283088970669319017314049297852033059641302862563132761857888185339003308149523425780246600148449007287930256855658983126147899366694965182584338332274868659433372348495558335386961614368455394322072732035631385968073415969545529203983594821932609968689124170576883817058988501713656660285778343677520751953125E-282,2.718281828459045235360287457761253355462020916898522342791572276644081115866924300818608569612984600115451769583130667943635199319055476563826064150068242753001094332624063554927763771866902545629901057602412062579732471922176125829584231640432839857242034262284508775922523056676450488842319978534919978093908315680888191402668412462771248274869216243071258505207964973358029263490231577072822760296926772966452917737845533214336661422339546278173136241516255708830603753259886091512089012097340540079468475907191750253243755680715822461028314451957368100412232579241758209806131659625282915690504176901657757668262863323278223488075247985734303664214164271511255845578263903249467064701465380681144223719126491990348770503999183393900078546809635834109267383753581917719448144355957893343964872666710057938463393909903456703398143414704739259499263184752846046554281545066700151699460053045871894827900661084640887565910816192626953125,0.9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999990680274388972986528341819720412443568142414552828405642621221335171186937498721682427771287948902927929458830009068511333656660918385431228365593295268373082066750583888611698040275330359371068478270183475801866911782120552379195820569881274626519339741632967990877322855857883627940195443691121489221845562346781122120847436029627960671051506622924301177236007110819135335899988372486269041107287947598663849856464990441551842219335862165700260484200259781776672371858749653195966936972420512424940266502416417965779502894608587399217053667346908891349098116802551260898517515543042430473223784841929723638668608427588341439719125147625913961897850090442073136905903477486770325678064625716
2.718281828459045235360287457761253355462020916898522342791572276644081115866924300818608569612984600115451769583130667943635199319055476563826064150068242753001094332624063554927763771866902545629901057602412062579732471922176125829584231640432839857242034262284508775922523056676450488842319978534919978093908315680888191402668412462771248274869216243071258505207964973358029263490231577072822760296926772966452917737845533214336661422339546278173136241516255708830603753259886091512089012097340540079468475907191750253243755680715822461028314451957368100412232579241758209806131659625282915690504176901657757668262863323278223488075247985734303664214164271511255845578263903249467064701465380681144223719126491990348770503999183393900078546809635834109267383753581917719448144355957893343964872666710057938463393909903456703398143414704739259499263184752846046554281545066700151699460053045871894827900661084640887565910816192626953125 - 4.3039187809582461740237762479156173200033015160616639237674924575702164607097773158539128576763982320696088303832038609517565761168327844792993520257347193174035531059683398567324345209711188227322692625173639002833651900495661427978943807255214895723324511149258222533023911847391189780011037978816538394313813206157003279200428782106246084247391415444853346595086570246489260165298206514312815663809289440926695016540747617128901233000742245036439651284278294915630739496833474825912921691661374343297166861742477791676934808071842276971610363660178156929840367079847727646019917974109663049843445620852884419085294942508568283301428891718387603759765625E-282,2.7182818284590452353602874577612533554620209168985223427915722766440811158669243008186085696129846001154517695831306679436351993190554765638260641500682427530010943326240635549277637718669025456299010576024120625797324719221761258295842316404328398572420342622845087759225230566764547927611009367810940018701562312982081947041844741266950157673267864595319682825238188862157056617223011859032059641578785295425697505223248325663623961416569498312791045813729881433515748720826183607746063759976239052695180420499896446339692771702881549121432402742106704915969716982197593136040133134647142970111198772295778005464734879317029626296197333203938123212388131975277856662296951848158479936455580501827982984808393821136488447285028273590285063763011989080589507312361732098886142817902876100301391204458777514192705781376006177397641612303977232962072479575174480383516925113716844962615453414877804243221515179129710304550826549530029296875,1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006513506748834935274404957896523471545197738182102687338178190637478217076922078298764170050011416895494789096202477383123297447340259063392296218764454494842186025918835180812812703324233016526310469843579727177289865375851389125753297926647042880173981523314437221051706193364310580625421331430601048484000431977252383944727396171268983900351284930665205335824588139955254729544006099714682157357285361707501835080007937594125855456202422159032812120208474049089880738973671369512558284237529651067587746553053847436236164234316635228755210723749725033676913478961842629405366652055305732031528315809708755199737944075302817839744383064393046791154533780985583876082356973453905117941367095
2.7182818284590452353602874577612533554620209168985223427915722766440811158669243008186085696129846001154517695831306679436351993190554765638260641500682427530010943326240635549277637718669025456299010576024120625797324719221761258295842316404328398572420342622845087759225230566764547927611009367810940018701562312982081947041844741266950157673267864595319682825238188862157056617223011859032059641578785295425697505223248325663623961416569498312791045813729881433515748720826183607746063759976239052695180420499896446339692771702881549121432402742106704915969716982197593136040133134647142970111198772295778005464734879317029626296197333203938123212388131975277856662296951848158479936455580501827982984808393821136488447285028273590285063763011989080589507312361732098886142817902876100301391204458777514192705781376006177397641612303977232962072479575174480383516925113716844962615453414877804243221515179129710304550826549530029296875 - 2.15195939047912308701188812395780866000165075803083196188374622878510823035488865792695642883819911603480441519160193047587828805841639223964967601286735965870177655298416992836621726048555941136613463125868195014168259502478307139894719036276074478616622555746291112665119559236955948900055189894082691971569066030785016396002143910531230421236957077224266732975432851232446300826491032571564078319046447204633475082703738085644506165003711225182198256421391474578153697484167374129564608458306871716485834308712388958384674040359211384858051818300890784649201835399238638230099589870548315249217228104264422095426474712542841416507144458591938018798828125E-282,2.71828182845904523536028745776125335546202091689852234279157227664408111586692430081860856961298460011545176958313066794363519931905547656382606415006824275300109433262406355492776377186690254562990105760241206257973247192217612582958423164043283985724203426228450877592252305667645264080171045765800698998203227348954819305342644329473313202109800135130161339386589192978686746260626638148801436222740265125451133413008518289034952878199824805472612041144462192609108931267125222614334769404748222267449325897859069744360651642550198868658577736308401929600460213873075876170507248654499860635081202706561777910736817562749059305884749065306405799272648873451952075590397954403265752917351171543197126109998293705199880761625100537646429246155541737108410905749487756380403121307312275168705199655629390467886698602375203722158115232255123127785325557113514704245298702821919232398050269726682615957502608949880595901049673557281494140625,0.9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998596890568903960901373388808467957556670076367465546490399705986324702007210399990595970668980159911712123963105772947228477054129322247310330906029861433962126388251361896255426489327296193797394370013527764522100823748201884160786933903960834699756861578141214049187281025623969263544073098293289815635727102894107438870995117392648510334746207822278594823543654198836439240522956026605521169755412474365876225295193291331990649608869561973352723527760558647646569767628352128959564380521001072192863659931664057297961026063545652909483363903260672300482669721028590603240791232706629764522727783872663695300791135570910006233114351033408531009381343420255231144445105175554414935645854398
2.71828182845904523536028745776125335546202091689852234279157227664408111586692430081860856961298460011545176958313066794363519931905547656382606415006824275300109433262406355492776377186690254562990105760241206257973247192217612582958423164043283985724203426228450877592252305667645264080171045765800698998203227348954819305342644329473313202109800135130161339386589192978686746260626638148801436222740265125451133413008518289034952878199824805472612041144462192609108931267125222614334769404748222267449325897859069744360651642550198868658577736308401929600460213873075876170507248654499860635081202706561777910736817562749059305884749065306405799272648873451952075590397954403265752917351171543197126109998293705199880761625100537646429246155541737108410905749487756380403121307312275168705199655629390467886698602375203722158115232255123127785325557113514704245298702821919232398050269726682615957502608949880595901049673557281494140625 - 1.075979695239561543505944061978904330000825379015415980941873114392554115177444328963478214419099558017402207595800965237939144029208196119824838006433679829350888276492084964183108630242779705683067315629340975070841297512391535699473595181380372393083112778731455563325597796184779744500275949470413459857845330153925081980010719552656152106184785386121333664877164256162231504132455162857820391595232236023167375413518690428222530825018556125910991282106957372890768487420836870647823042291534358582429171543561944791923370201796056924290259091504453923246009176996193191150497949352741576246086140521322110477132373562714207082535722292959690093994140625E-282,2.718281828459045235360287457761253355462020916898522342791572276644081115866924300818608569612984600115451769583130667943635199319055476563826064150068242753001094332624063554927763771866902545629901057602412062579732471922176125829584231640432839857242034262284508775922523056676453716781405697219550495926094252393878193878805458710714073894212393905416790838194855408001286562164283783695610163192640590398540542326205007728355962461827598943002612496408805034721332092376935293458977035022553063972005650514290171038787896797895071799364508818647344893800786918475259037654542900004856451680965952147597789826920831779596777844233611986728935156982650966023653211066837364424252761409534882807384779790411159582823826172376916367746399418928308139571529894365525386846322747431705180858595558501085828049068782080676327480672656776474477287030251764326297540402339769795438410121024019377303291948588803705888494732789695262908935546875,1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002555198658869448087889173352495714550933907274784116914288948311901459542066239144680070359495788403603456529654125165175887250734790655351313562397157964402156207085098538534119596325764605161852419928553745849695344562026636643270115915303938789965421550727825635119493609494139922868157361616256602177600195814409958026589607905217167832253059850170750964091072349218632966472672746563516547914547916581739125068274139902809905585745309077119286665866124032059586120492684210791015520427260370177459837104090990039621469309454552990764018530488039694353580245062606130398584748278652597968767341754925758298137362407558647982266430301895649193653301590064686710590540355570735707074270935
2.718281828459045235360287457761253355462020916898522342791572276644081115866924300818608569612984600115451769583130667943635199319055476563826064150068242753001094332624063554927763771866902545629901057602412062579732471922176125829584231640432839857242034262284508775922523056676453716781405697219550495926094252393878193878805458710714073894212393905416790838194855408001286562164283783695610163192640590398540542326205007728355962461827598943002612496408805034721332092376935293458977035022553063972005650514290171038787896797895071799364508818647344893800786918475259037654542900004856451680965952147597789826920831779596777844233611986728935156982650966023653211066837364424252761409534882807384779790411159582823826172376916367746399418928308139571529894365525386846322747431705180858595558501085828049068782080676327480672656776474477287030251764326297540402339769795438410121024019377303291948588803705888494732789695262908935546875 - 5.379898476197807717529720309894521650004126895077079904709365571962770575887221644817391072095497790087011037979004826189695720146040980599124190032168399146754441382460424820915543151213898528415336578146704875354206487561957678497367975906901861965415563893657277816627988980923898722501379747352067299289226650769625409900053597763280760530923926930606668324385821280811157520662275814289101957976161180115836877067593452141112654125092780629554956410534786864453842437104184353239115211457671792912145857717809723959616851008980284621451295457522269616230045884980965955752489746763707881230430702606610552385661867813571035412678611464798450469970703125E-283,2.7182818284590452353602874577612533554620209168985223427915722766440811158669243008186085696129846001154517695831306679436351993190554765638260641500682427530010943326240635549277637718669025456299010576024120625797324719221761258295842316404328398572420342622845087759225230566764531787915580774387787429540632629417131934661159510027236029576551976283592021160303736688940770123852750825918122627100216208265259382281450953093527456219129234988643664539267134804062107025240937598011623645350176433232494547464404342411972066116985302429751430908656820949026945286030088996798076932749275290158889896066077844671445037035436854515405513198964965748545698502715869834854084542284551452915232991196780204451970483174113168943139608721053459402418627553278194759302014753251769802524139662728237775286898663639678840522141823511269045495128542824417536677307222914276633990073153670507633583220647257618074466023472268716432154178619384765625,1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000576044613886704494631281080481836053801991821124831702344327149113080774638319567638020514237974157657790246379949056202182152432056451330822234213509699182141297668230217394773042826530399479623394971040755185898084155114260402028524909632386744861141564434519842153387317559054593401967766643351001436097756448941210103474450429747444262175712204649385614919101068983232598857612307435372579924529945110070198901902096977338190860609764777967634807283743260775918160858436285264028497486129473321970281983310533086921966226630955180534874021120066254236572144312523269806605907953531839391423449459354277754405162741637352771347510627034417221467962607238177288604054798990969141946484502
2.7182818284590452353602874577612533554620209168985223427915722766440811158669243008186085696129846001154517695831306679436351993190554765638260641500682427530010943326240635549277637718669025456299010576024120625797324719221761258295842316404328398572420342622845087759225230566764531787915580774387787429540632629417131934661159510027236029576551976283592021160303736688940770123852750825918122627100216208265259382281450953093527456219129234988643664539267134804062107025240937598011623645350176433232494547464404342411972066116985302429751430908656820949026945286030088996798076932749275290158889896066077844671445037035436854515405513198964965748545698502715869834854084542284551452915232991196780204451970483174113168943139608721053459402418627553278194759302014753251769802524139662728237775286898663639678840522141823511269045495128542824417536677307222914276633990073153670507633583220647257618074466023472268716432154178619384765625 - 2.6899492380989038587648601549472608250020634475385399523546827859813852879436108224086955360477488950435055189895024130948478600730204902995620950160841995733772206912302124104577715756069492642076682890733524376771032437809788392486839879534509309827077819468286389083139944904619493612506898736760336496446133253848127049500267988816403802654619634653033341621929106404055787603311379071445509789880805900579184385337967260705563270625463903147774782052673934322269212185520921766195576057288358964560729288589048619798084255044901423107256477287611348081150229424904829778762448733818539406152153513033052761928309339067855177063393057323992252349853515625E-283,2.71828182845904523536028745776125335546202091689852234279157227664408111586692430081860856961298460011545176958313066794363519931905547656382606415006824275300109433262406355492776377186690254562990105760241206257973247192217612582958423164043283985724203426228450877592252305667645290979663426754839286646804776821563069325977119714872836748937659948983040775494813279934047223749577073203991331246871213604051863617911513909985113720195558577679524343268566770324865000759767299297225502929124993299887135686251556584240186151860025946478046022697485069545364833366688383069244008990996306768335050833611278178725633966551713925519402098648027728379052929239555386969469399913055633723251750727582464077258999268470506225528248312428481920089864006320596426671253951956460409666276835897993788704249188552141743503798310978635402843603204278014750461943293466694032521361325384551563302779444544266841676805057659294106997549533843994140625,0.9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999586467591395332698002334944474896805236034094295189096372016567718891390924359779116995591609067034684957104742861001715329603280689349320576570121685566572133842959796056825099766076913296638508882492284259853999453951658072281407729406796610722309001571287866945670334171591511928521983566640464856668270956445194952400905305856401628593129979605570168399506812082648760043530233647233160305112358647147038843028589789494648898550565245688843086595139751434441954018442873735958981075756564960791619104323845547546974175780121017102611914663251796841564232722987297852828933232943612147208840346285789457727954966107660681752794942588333757401237850458605902376921704209775009231507307008
2.71828182845904523536028745776125335546202091689852234279157227664408111586692430081860856961298460011545176958313066794363519931905547656382606415006824275300109433262406355492776377186690254562990105760241206257973247192217612582958423164043283985724203426228450877592252305667645290979663426754839286646804776821563069325977119714872836748937659948983040775494813279934047223749577073203991331246871213604051863617911513909985113720195558577679524343268566770324865000759767299297225502929124993299887135686251556584240186151860025946478046022697485069545364833366688383069244008990996306768335050833611278178725633966551713925519402098648027728379052929239555386969469399913055633723251750727582464077258999268470506225528248312428481920089864006320596426671253951956460409666276835897993788704249188552141743503798310978635402843603204278014750461943293466694032521361325384551563302779444544266841676805057659294106997549533843994140625 - 1.34497461904945192938243007747363041250103172376926997617734139299069264397180541120434776802387444752175275949475120654742393003651024514978104750804209978668861034561510620522888578780347463210383414453667621883855162189048941962434199397672546549135389097341431945415699724523097468062534493683801682482230666269240635247501339944082019013273098173265166708109645532020278938016556895357227548949404029502895921926689836303527816353127319515738873910263369671611346060927604608830977880286441794822803646442945243098990421275224507115536282386438056740405751147124524148893812243669092697030760767565165263809641546695339275885316965286619961261749267578125E-283,2.718281828459045235360287457761253355462020916898522342791572276644081115866924300818608569612984600115451769583130667943635199319055476563826064150068242753001094332624063554927763771866902545629901057602412062579732471922176125829584231640432839857242034262284508775922523056676453044294096172493585804711055515578671943362943574075725985223515898559094804935489253234117274624940522907315862787589366878433522287203630117204601941411934254637829804943306190591827430355060883376386708696913133788161060405804478000041799534065149394853877801658920266395178171431134946365186123891592445298349619748971360283127200421684530412353367286153188386929322549571333570426590051226679505741262020403197751330608893520501058189574798221998195082570570251409266891871321370497444890538457591162626380832285590875942692659545098646068740466492772448531294629143581828479183994306310284606283198193058255084215112107326461909906356595456600189208984375,1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000081256102641018596316808012478366429519012957710010399358171858415986082781339673377508052923520596171373675561405028958755877856372900325699402167597632877137570314013137109936404451721848059066138731662507519948769053386166341718127158214498733585071567861193393911860744575283260974216450184944041085273988140485738230607508629375449251320100803136321552281815188000727352153910347387444800086541155480820928697756467070989664284543900811701087558116147467666613603200524892823300945809597139065345226495167603405581240912134164405974093267451288438951555381229094579074265088195916244523654860532718162608566570098334987095381013076178820444578013716719383926596464783240416142709113632
2.718281828459045235360287457761253355462020916898522342791572276644081115866924300818608569612984600115451769583130667943635199319055476563826064150068242753001094332624063554927763771866902545629901057602412062579732471922176125829584231640432839857242034262284508775922523056676453044294096172493585804711055515578671943362943574075725985223515898559094804935489253234117274624940522907315862787589366878433522287203630117204601941411934254637829804943306190591827430355060883376386708696913133788161060405804478000041799534065149394853877801658920266395178171431134946365186123891592445298349619748971360283127200421684530412353367286153188386929322549571333570426590051226679505741262020403197751330608893520501058189574798221998195082570570251409266891871321370497444890538457591162626380832285590875942692659545098646068740466492772448531294629143581828479183994306310284606283198193058255084215112107326461909906356595456600189208984375 - 6.72487309524725964691215038736815206250515861884634988088670696495346321985902705602173884011937223760876379747375603273711965018255122574890523754021049893344305172807553102614442893901737316051917072268338109419275810945244709812170996988362732745676945486707159727078498622615487340312672468419008412411153331346203176237506699720410095066365490866325833540548227660101394690082784476786137744747020147514479609633449181517639081765636597578694369551316848358056730304638023044154889401432208974114018232214726215494952106376122535577681411932190283702028755735622620744469061218345463485153803837825826319048207733476696379426584826433099806308746337890625E-284,2.7182818284590452353602874577612533554620209168985223427915722766440811158669243008186085696129846001154517695831306679436351993190554765638260641500682427530010943326240635549277637718669025456299010576024120625797324719221761258295842316404328398572420342622845087759225230566764529770453652200209893355895516418971513183113573856122271763564462490244626063452186930167288734312181468196778880500290395072370204616913726281522265393069449202073125241879959291475380401813292781846794818631021918605799658813334967829421006977918748271593291309429475585453159098824009150979392819907512041830164851286537365324572283806750237758042806535698343321065565394318645621481423726129050310392472689552367879856907417565928816259150403525612399508857344457362364280690169550085047473175601797608031593596640413807320550472915408779275472474644022456557210668815073815730621597599617692258994156104263502634417644376885192514237132854759693145751953125,0.9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999833861847018175647159571478476631617377523526002599747865094213067438736852849726247251822266293815428165390152133015337042740568531124823137986144641599724635706636904596967518085264317572348787510611973383686974111502522119311562928282505554727947036569574530169791097458083397594751160204298463476885044880216194759560360814864463767128141853928859881112161528288370926455582068839823597141991474116151996487796300759241568311312293672144846018790854049481068703189209166784944090050580143530430619798744903966248436000823317135320393178696667881863020682289002992371805699683494855081808305621542390236751695231841939424473581826508259139417242732905789161106000692788318088468878210603
2.7182818284590452353602874577612533554620209168985223427915722766440811158669243008186085696129846001154517695831306679436351993190554765638260641500682427530010943326240635549277637718669025456299010576024120625797324719221761258295842316404328398572420342622845087759225230566764529770453652200209893355895516418971513183113573856122271763564462490244626063452186930167288734312181468196778880500290395072370204616913726281522265393069449202073125241879959291475380401813292781846794818631021918605799658813334967829421006977918748271593291309429475585453159098824009150979392819907512041830164851286537365324572283806750237758042806535698343321065565394318645621481423726129050310392472689552367879856907417565928816259150403525612399508857344457362364280690169550085047473175601797608031593596640413807320550472915408779275472474644022456557210668815073815730621597599617692258994156104263502634417644376885192514237132854759693145751953125 - 3.362436547623629823456075193684076031252579309423174940443353482476731609929513528010869420059686118804381898736878016368559825091275612874452618770105249466721525864037765513072214469508686580259585361341690547096379054726223549060854984941813663728384727433535798635392493113077436701563362342095042062055766656731015881187533498602050475331827454331629167702741138300506973450413922383930688723735100737572398048167245907588195408828182987893471847756584241790283651523190115220774447007161044870570091161073631077474760531880612677888407059660951418510143778678113103722345306091727317425769019189129131595241038667383481897132924132165499031543731689453125E-284,2.71828182845904523536028745776125335546202091689852234279157227664408111586692430081860856961298460011545176958313066794363519931905547656382606415006824275300109433262406355492776377186690254562990105760241206257973247192217612582958423164043283985724203426228450877592252305667645301066973069625728757015030357873791163083715047984397658078998107379177870564035397312542307402807933486349687541880920319283527137444750137267841424035943958742257116456565105986968273526819508078053309528000766282437051314356898739149195011592851211100660346630093391247024704065676793073156270294117182474068305243881254840779221440117977709407882396986151135951793954450159906628736621191979226839025464467921726965814981763854696990774491928727971751672815234857275165997016916275297481892800888546171477009597481612833737385341831976199814385697858734709350784801254460502612307703313602691609130690174230267382843827250749058066503494046628475189208984375,0.9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999957558974829597121738189745477499023448268241856305073611633035741712409817094699812379937594907205799769532856769022147899309212452012574418694156119616300886638475458867038727244858019710203926824671817945603461440277954142826640527720360026730766054068717861781851479101329340427863453376213143515987227536159178852456635263652313415241210180797124760366288475401447372593302988804233844618387013689525925358730310520895966245272103561201917036103041623481871263240801712706521932758144135954873516920953885132520048193987023036004708679664888669956676815894339742495476635436140626531759472585887325824717666037239807591097959081703859796653115508013013754263511079362219843870889356462
2.71828182845904523536028745776125335546202091689852234279157227664408111586692430081860856961298460011545176958313066794363519931905547656382606415006824275300109433262406355492776377186690254562990105760241206257973247192217612582958423164043283985724203426228450877592252305667645301066973069625728757015030357873791163083715047984397658078998107379177870564035397312542307402807933486349687541880920319283527137444750137267841424035943958742257116456565105986968273526819508078053309528000766282437051314356898739149195011592851211100660346630093391247024704065676793073156270294117182474068305243881254840779221440117977709407882396986151135951793954450159906628736621191979226839025464467921726965814981763854696990774491928727971751672815234857275165997016916275297481892800888546171477009597481612833737385341831976199814385697858734709350784801254460502612307703313602691609130690174230267382843827250749058066503494046628475189208984375 - 1.6812182738118149117280375968420380156262896547115874702216767412383658049647567640054347100298430594021909493684390081842799125456378064372263093850526247333607629320188827565361072347543432901297926806708452735481895273631117745304274924709068318641923637167678993176962465565387183507816811710475210310278833283655079405937667493010252376659137271658145838513705691502534867252069611919653443618675503687861990240836229537940977044140914939467359238782921208951418257615950576103872235035805224352850455805368155387373802659403063389442035298304757092550718893390565518611726530458636587128845095945645657976205193336917409485664620660827495157718658447265625E-284,2.718281828459045235360287457761253355462020916898522342791572276644081115866924300818608569612984600115451769583130667943635199319055476563826064150068242753001094332624063554927763771866902545629901057602412062579732471922176125829584231640432839857242034262284508775922523056676453027481913434375436687430679547158291787100047026959851283006748486175436755287921613179770174326509928885406369103199285035634396830825565744941508090885686921030200484754478625230755082811627982078459901988460398306265786774686732695766874824996830752930240633979927089432712606043951438548374413416382135019516336093891954345459707411432153753216095628007349873223631047036466318356978131573235887065758332541207510494379355579524014048659858754638956299649361299991009275920745266625209854733233238312170575464130203502140033256481709204033442161735679897812401238578063216752653535669723155761187252547400278879021775189916976245285695767961442470550537109375,1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019407538735307859027498878977932726483640599783157736484902447078849246299217186594943995259213900985571604209087025553327593534412456450059048161858624589012104394736002074331824654870779131496481701740226561705104665670154584179327439287262732175562818289527587881669922952311844419026175441903717786767787645041946233909161617192884009134941657912205717801846210539436395087199378467725621073778935930752306334853970918399769146744924687719932562718016726644839633150335516582176166964182952000814675807988704886074610729402946740722647386877250399236859902590343289918754514687577623678434039462025839721459652778355758900177487835759525741725723852459921064188409529776277600529807917
